Words,Similarity
pigpen,0.28811314702033997
breadboard,0.2854776382446289
doorknob,0.2847972810268402
fish,0.2838723063468933
horsehide,0.2826693058013916
squaw,0.2817337214946747
flyswatter,0.28067654371261597
cleanser,0.2802696228027344
knife,0.27926599979400635
oilcan,0.2784108519554138
bro,0.27757126092910767
wheat,0.2775026261806488
chick,0.27749887108802795
apple,0.277457058429718
sax,0.2771742641925812
skunk,0.2761716842651367
switchblade,0.27607524394989014
armoire,0.2759605944156647
sunroom,0.27588576078414917
milk,0.2757192552089691
snakeskin,0.2738021910190582
dresser,0.27354010939598083
mademoiselle,0.27337875962257385
duffel,0.2731216251850128
squash,0.2716374695301056
puppy,0.27085065841674805
antiques,0.27018964290618896
bathrobe,0.26963284611701965
rabbit,0.269582599401474
hayseed,0.26941046118736267
dahlia,0.26899999380111694
rosebush,0.26806876063346863
bunkhouse,0.26794368028640747
poodle,0.2655934989452362
dog,0.2655060291290283
cinder,0.26479244232177734
firewood,0.2644056975841522
belly,0.2641446888446808
heron,0.2629949450492859
silverfish,0.2626902163028717
laugh,0.2606196403503418
ashtray,0.2594612240791321
papa,0.2593434154987335
wine,0.25885653495788574
barnyard,0.2588544487953186
crybaby,0.258277952671051
suckerfish,0.25719785690307617
sunray,0.25635406374931335
nitrite,0.25629720091819763
cup,0.2562617063522339
baby,0.25514382123947144
bookcase,0.25462037324905396
raccoon,0.2545592486858368
pottery,0.2539479732513428
houseboy,0.2536573112010956
squeaker,0.25295495986938477
hayloft,0.25244271755218506
roadrunner,0.252057284116745
ashcan,0.25158682465553284
dryer,0.25156867504119873
nursemaid,0.2514459490776062
preschooler,0.2511498034000397
kindergartner,0.25103506445884705
mutt,0.25069862604141235
dachshund,0.25050899386405945
driveway,0.2504819333553314
kelp,0.25048187375068665
nightstand,0.2490857094526291
roughhouse,0.24770811200141907
tin,0.24717570841312408
wineglass,0.24700117111206055
clothes,0.24513062834739685
hay,0.24501711130142212
chop,0.24460497498512268
bookshelf,0.24456840753555298
cartoon,0.24402351677417755
hitter,0.24353362619876862
stapler,0.2423466593027115
toilette,0.24126923084259033
bed,0.24101653695106506
shrub,0.24023836851119995
fingernail,0.239705428481102
scalpel,0.23961275815963745
tuba,0.23898892104625702
thumbtack,0.23866382241249084
bra,0.23804323375225067
vitamins,0.23748962581157684
haircut,0.23739400506019592
denim,0.23730239272117615
blanket,0.2370908111333847
dorm,0.236867755651474
fruit,0.23619800806045532
coverall,0.23506958782672882
flytrap,0.2342294156551361
grass,0.23336616158485413
firstborn,0.23293624818325043
seashell,0.23259992897510529
puss,0.2322535216808319
bifocals,0.23222015798091888
marigold,0.23217228055000305
slammer,0.23156006634235382
neighborhood,0.23137249052524567
showstopper,0.2309146672487259
lifer,0.23085995018482208
orange,0.22980862855911255
wallet,0.2297133505344391
washer,0.22908329963684082
bunny,0.22903482615947723
weatherman,0.2290300875902176
suppository,0.22824011743068695
ovary,0.22806416451931
putt,0.22770944237709045
pincers,0.22705496847629547
kindling,0.22670982778072357
windsock,0.2265937775373459
stomach,0.2264975905418396
notepad,0.22585581243038177
triceratops,0.22542943060398102
sycamore,0.22526226937770844
topaz,0.2252325862646103
bulb,0.22516024112701416
lawnmower,0.2251248061656952
birthstone,0.22509519755840302
shawl,0.22477127611637115
hairdresser,0.2243758738040924
stone,0.22403965890407562
trombone,0.22372041642665863
rosary,0.22339941561222076
soap,0.2231782078742981
toothbrush,0.22313524782657623
rock,0.2229158878326416
bag,0.2227299064397812
shepherdess,0.22259117662906647
grasshopper,0.22258278727531433
bass,0.2224799245595932
cats,0.22181513905525208
subspecies,0.2211524248123169
hat,0.22112908959388733
gasoline,0.2210911065340042
noggin,0.22106292843818665
kerchief,0.22016361355781555
artilleryman,0.21951691806316376
campground,0.21937766671180725
backstabber,0.2191009223461151
mallet,0.2184741497039795
grandfather,0.21826183795928955
goddaughter,0.21799834072589874
raincoat,0.21798045933246613
slaveholder,0.21792739629745483
wife,0.21765188872814178
homework,0.21738885343074799
alligator,0.2166239321231842
sleeping,0.21619577705860138
garbage,0.21603591740131378
crawlers,0.21592086553573608
gridiron,0.2159145325422287
proctologist,0.21537591516971588
playhouse,0.21427686512470245
jackrabbit,0.21413137018680573
urn,0.21408526599407196
typesetter,0.21383875608444214
goatee,0.2132740616798401
gent,0.21323850750923157
arches,0.21321836113929749
drapery,0.21279671788215637
bedfellow,0.21265746653079987
snorer,0.2124854177236557
balm,0.21229951083660126
machete,0.21202418208122253
sundeck,0.21191982924938202
masterwork,0.21155919134616852
earring,0.211298868060112
ashes,0.2097047120332718
precipitation,0.20966234803199768
bayou,0.20949378609657288
notebook,0.20947414636611938
sweepings,0.2091754823923111
artwork,0.208872452378273
cat,0.20870280265808105
calf,0.2086385041475296
birthmark,0.20863625407218933
kindergartener,0.20859719812870026
yawner,0.2085558921098709
ribcage,0.20833100378513336
writer,0.20787090063095093
sort,0.20785343647003174
bonsai,0.20763857662677765
rattler,0.20756901800632477
banister,0.2072334885597229
guardrail,0.2071521133184433
pigeonhole,0.2070305347442627
table,0.2061711996793747
fawn,0.20591950416564941
mug,0.20574568212032318
placenta,0.2057061493396759
tonsillectomy,0.2056124061346054
thimble,0.20547445118427277
shower,0.20543146133422852
percussionist,0.20528121292591095
bellhop,0.2051476687192917
conditioner,0.20499372482299805
rum,0.2048356682062149
cherry,0.20414917171001434
calves,0.2041209638118744
book,0.20374926924705505
sister,0.20364993810653687
angelfish,0.20362773537635803
barista,0.20356537401676178
sparrow,0.20326101779937744
owl,0.20300830900669098
cashew,0.2024640291929245
streamliner,0.20207196474075317
craftsman,0.20164644718170166
boar,0.20163363218307495
toke,0.2013586163520813
stool,0.20117969810962677
anklet,0.20052632689476013
stash,0.2002669870853424
trunk,0.1998448222875595
speedball,0.19901667535305023
violin,0.19878177344799042
sleazebag,0.19875115156173706
cart,0.19862540066242218
pimp,0.19858022034168243
hair,0.19854594767093658
rat,0.19832533597946167
headstone,0.19827358424663544
wad,0.19787047803401947
highlighter,0.19783265888690948
movie,0.19762714207172394
toilet,0.1974240243434906
artery,0.19722869992256165
cadaver,0.19696296751499176
flashlight,0.19695723056793213
groin,0.196940079331398
feathers,0.19688311219215393
seamstress,0.19663465023040771
laptop,0.19656839966773987
parishioner,0.19645297527313232
snooper,0.19636304676532745
cousin,0.19629576802253723
cow,0.19621488451957703
lizard,0.19620497524738312
chimney,0.19545544683933258
pet,0.19529268145561218
commandments,0.19527943432331085
shampoo,0.1949751228094101
oxcart,0.19438894093036652
ligament,0.19436390697956085
hemp,0.19350382685661316
doorframe,0.19345280528068542
bedroom,0.19321401417255402
esophagi,0.19318535923957825
fisherwoman,0.19298048317432404
whirlybird,0.19209404289722443
cabin,0.1917143613100052
firewater,0.19152726233005524
sulfite,0.19118504226207733
infantryman,0.19099579751491547
campsite,0.1903098225593567
psychotherapist,0.19024893641471863
loincloth,0.19014239311218262
peacock,0.1900445818901062
shirt,0.189918652176857
sleep,0.18991805613040924
hero,0.1896314024925232
beach,0.18905052542686462
wolf,0.18881621956825256
ice,0.18872177600860596
prison,0.18815743923187256
concrete,0.18811534345149994
photocopier,0.1877961903810501
bellman,0.1875053346157074
neckline,0.1868317872285843
doctor,0.18668889999389648
liter,0.18652836978435516
ebola,0.18614989519119263
cologne,0.18598154187202454
badger,0.1859191507101059
beads,0.18571580946445465
comb,0.18569537997245789
truck,0.18560576438903809
coin,0.18552376329898834
drawer,0.1855214536190033
steel,0.18544115126132965
stateroom,0.18538330495357513
tinsel,0.18535074591636658
horseshit,0.18534977734088898
fodder,0.18522696197032928
councilwoman,0.1851656287908554
telemarketer,0.18491485714912415
vagrant,0.18487399816513062
smile,0.18455997109413147
jig,0.1839115023612976
stirrer,0.18388143181800842
groomer,0.1836441606283188
spelling,0.18359562754631042
housefly,0.1835823804140091
sunscreen,0.1835671365261078
sliver,0.18318988382816315
voyeur,0.18313951790332794
tissue,0.18289799988269806
tube,0.18270418047904968
iodine,0.182577446103096
embroidery,0.18238811194896698
icebreaker,0.18236085772514343
dispatcher,0.18218231201171875
sheep,0.18194127082824707
roach,0.18177290260791779
metal,0.18177250027656555
widower,0.1817505657672882
clown,0.18161700665950775
platypus,0.1813679337501526
fingertip,0.1812426745891571
flower,0.18114040791988373
diarrhea,0.18089164793491364
toiletry,0.18083257973194122
dance,0.180829256772995
bluff,0.18072719871997833
guppy,0.18008297681808472
crotch,0.18005599081516266
clavicle,0.17998389899730682
cornerstone,0.17994382977485657
signature,0.17966531217098236
intersection,0.1796058714389801
pothole,0.179304301738739
buttons,0.17896904051303864
mouthwash,0.17852933704853058
gentleman,0.1784934252500534
phone,0.17846204340457916
mansion,0.17791347205638885
cove,0.17685848474502563
anchorman,0.1766681969165802
mammal,0.17653478682041168
bar,0.1761922836303711
giraffe,0.1757301539182663
ensemble,0.17569725215435028
blinker,0.17554767429828644
nest,0.1755208522081375
cabbie,0.17541496455669403
mortar,0.1753842830657959
poet,0.1752823442220688
workbench,0.17525139451026917
fairy,0.1751389503479004
hookers,0.17499855160713196
skin,0.17478196322917938
shelf,0.1743086278438568
gland,0.17389267683029175
basketball,0.17387744784355164
bobtail,0.17382121086120605
kayaker,0.17377161979675293
lake,0.17376257479190826
punisher,0.17301969230175018
treadmill,0.17298714816570282
straw,0.17263945937156677
rockets,0.17263098061084747
foyer,0.17263014614582062
heart,0.17239370942115784
church,0.17205555737018585
yellows,0.17183996737003326
noisemaker,0.1717255711555481
chainsaw,0.17144381999969482
baseball,0.1713455617427826
spaceman,0.1713012307882309
child,0.17114634811878204
story,0.17078666388988495
band,0.17076583206653595
iron,0.17072689533233643
chip,0.17065751552581787
bottle,0.1702798753976822
varnish,0.16976793110370636
ganja,0.16963474452495575
nuclei,0.16962134838104248
sunburn,0.1693395972251892
tutor,0.16929073631763458
canine,0.16927900910377502
golfer,0.1690630465745926
freeway,0.1689542531967163
rocket,0.1688808649778366
transistor,0.16875876486301422
bushman,0.16843800246715546
bike,0.168234184384346
think,0.16822785139083862
harpoon,0.16817408800125122
toe,0.16814018785953522
narrator,0.168038472533226
pick,0.16800467669963837
pulley,0.16779692471027374
football,0.1677584946155548
poison,0.16771073639392853
store,0.1676124632358551
nose,0.16752426326274872
butterfly,0.16747386753559113
oxidizer,0.16737252473831177
lesson,0.16731709241867065
warhorse,0.16702724993228912
desk,0.16692212224006653
mistletoe,0.16670186817646027
antibiotic,0.1666480451822281
makeup,0.1662326455116272
morgue,0.16585125029087067
famous,0.16576598584651947
luggage,0.16567689180374146
rug,0.1656767725944519
tree,0.16565269231796265
penthouse,0.16535936295986176
chanter,0.16468724608421326
leaf,0.1639258861541748
litter,0.16385100781917572
pentagon,0.1634816974401474
tiara,0.16343367099761963
burrow,0.163323774933815
prisoner,0.16330677270889282
keystroke,0.16316959261894226
life,0.16308563947677612
airplane,0.16303153336048126
manor,0.16244299709796906
sequencer,0.1624382585287094
psychologist,0.16236881911754608
tentacle,0.16233474016189575
madman,0.16212187707424164
sheet,0.16196510195732117
numbers,0.16185273230075836
ideas,0.16168786585330963
silkworm,0.1615334302186966
library,0.16151531040668488
orthodontist,0.16147653758525848
heat,0.16140420734882355
bookshop,0.1604156494140625
tractor,0.16022315621376038
maidservant,0.16019366681575775
ant,0.1597612053155899
borough,0.15930119156837463
teacher,0.1592203974723816
spy,0.15922020375728607
robot,0.15903757512569427
substance,0.15890033543109894
tubing,0.1587647646665573
hangar,0.15872584283351898
stirrup,0.15829163789749146
nuke,0.15825730562210083
golfing,0.15795157849788666
cartographer,0.15788933634757996
clips,0.15788103640079498
cattle,0.1576935201883316
painting,0.15765434503555298
lifter,0.15761493146419525
gunsmith,0.15757013857364655
cannabis,0.1574844866991043
earplugs,0.1574449986219406
catch,0.15741539001464844
man,0.15680313110351562
mahjong,0.15666109323501587
chlorine,0.15653088688850403
parts,0.15650330483913422
clapper,0.15628118813037872
whale,0.1559283286333084
tailor,0.15563754737377167
sickness,0.15541337430477142
spinner,0.15539489686489105
alcohol,0.15515851974487305
dove,0.15511344373226166
cement,0.154613196849823
cock,0.1543666124343872
poplar,0.15373052656650543
punter,0.1534804254770279
habitat,0.15338239073753357
matches,0.15315094590187073
gloves,0.1529359221458435
leeches,0.1527591496706009
soil,0.15262702107429504
corner,0.15245260298252106
tibia,0.15228937566280365
marsupial,0.15225468575954437
swimming,0.15222755074501038
rail,0.1521427482366562
lava,0.15195226669311523
racer,0.15154896676540375
brow,0.15124453604221344
mouse,0.15120366215705872
uniform,0.15082795917987823
urination,0.15069401264190674
reptile,0.15067587792873383
tacks,0.15043297410011292
matting,0.14968188107013702
headmistress,0.14962705969810486
thought,0.14900954067707062
connector,0.1488349735736847
sadness,0.14860117435455322
fungi,0.14854630827903748
irrelevant,0.14757151901721954
newsletter,0.14755214750766754
aerialist,0.1474340707063675
leviathan,0.14729559421539307
ringmaster,0.14725592732429504
sky,0.14687249064445496
rifleman,0.14684464037418365
concert,0.1468026041984558
termite,0.14645618200302124
antidepressant,0.14600767195224762
paratrooper,0.1458653211593628
lender,0.14581871032714844
sleeper,0.14568768441677094
wilderness,0.14559397101402283
throat,0.1445387750864029
lithograph,0.1441093534231186
recipient,0.1440742462873459
vermin,0.1438196301460266
puma,0.14375483989715576
doornail,0.14362439513206482
sanctuary,0.14264561235904694
elbow,0.14246386289596558
stimulus,0.14229057729244232
animated,0.1422087699174881
box,0.14213570952415466
privates,0.14196915924549103
crane,0.14195986092090607
beetle,0.14180517196655273
scrubber,0.14175666868686676
dope,0.14169339835643768
tailcoat,0.14160920679569244
hole,0.14156489074230194
steamboat,0.14144501090049744
boarder,0.14122435450553894
refugee,0.14119598269462585
jailer,0.1411411166191101
duelist,0.1410994827747345
dancer,0.14100658893585205
trailer,0.1407655030488968
convertible,0.14037826657295227
heretic,0.14025598764419556
tradesman,0.1402287781238556
panda,0.14008095860481262
television,0.139546200633049
waterwheel,0.13948404788970947
moneybag,0.13934443891048431
canyon,0.1386469304561615
cyanide,0.1384725123643875
obsidian,0.1384623497724533
barrel,0.1382533311843872
airbase,0.1380305290222168
bus,0.13801780343055725
plank,0.13793057203292847
firefighter,0.13768786191940308
seed,0.13761387765407562
chronograph,0.13740083575248718
carbonation,0.13729827105998993
opponent,0.13712507486343384
person,0.13704954087734222
clog,0.13693249225616455
cavern,0.13692547380924225
street,0.13683182001113892
veterinarians,0.13677062094211578
earth,0.13632722198963165
american,0.13624587655067444
car,0.13608983159065247
coast,0.13557255268096924
moviemaker,0.13547208905220032
pileup,0.13542380928993225
slouch,0.1353663206100464
gnat,0.13531476259231567
elder,0.1352653205394745
undertaker,0.1351986825466156
anemometer,0.13495582342147827
referee,0.1347978264093399
blimp,0.1346854269504547
handbook,0.13464196026325226
shark,0.13452313840389252
ballet,0.1344674974679947
resort,0.13425105810165405
biologist,0.13395318388938904
torchbearer,0.13360074162483215
copy,0.13345593214035034
rhino,0.13327768445014954
lagoon,0.13322539627552032
stockyard,0.1331220120191574
building,0.13252253830432892
capitol,0.13245178759098053
wonder,0.13192768394947052
some,0.1318037509918213
foundation,0.13172632455825806
dart,0.13169361650943756
gymnasium,0.13166114687919617
scouts,0.13128095865249634
supernova,0.13097266852855682
plants,0.130931556224823
turn,0.13084663450717926
precinct,0.13061128556728363
adviser,0.13051049411296844
dagger,0.13048416376113892
governess,0.13038569688796997
fertilizer,0.1299886405467987
bicycle,0.1297646313905716
suburb,0.1292128562927246
notes,0.12884926795959473
glitter,0.12840867042541504
planetarium,0.1282464563846588
colonist,0.12810570001602173
stowaway,0.12803882360458374
pawnbroker,0.12785783410072327
moon,0.12780867516994476
sling,0.12780365347862244
shoe,0.12683947384357452
canister,0.12668386101722717
coroner,0.12663480639457703
trough,0.12642960250377655
electrocardiogram,0.12638503313064575
bonnet,0.12619413435459137
court,0.1260947287082672
sound,0.12609142065048218
marcher,0.12576411664485931
plane,0.125740185379982
room,0.1251261830329895
sun,0.12501883506774902
body,0.12469413876533508
charger,0.124685138463974
selectee,0.12458697706460953
cytoplasm,0.1244594156742096
chloroform,0.12437765300273895
gibbon,0.12431542575359344
timecard,0.12391181290149689
trees,0.12368598580360413
shore,0.12365599721670151
horse,0.12361332774162292
class,0.12295939773321152
chairwoman,0.12291668355464935
caption,0.12278317660093307
option,0.1227302998304367
cigarette,0.12255667895078659
thoroughbred,0.12253620475530624
saddle,0.12243136763572693
pistol,0.1222495585680008
machine,0.12224024534225464
tidewater,0.12215794622898102
mathematician,0.12213896960020065
harbor,0.12190570682287216
locker,0.1216840147972107
tab,0.12146883457899094
investor,0.12119631469249725
stake,0.12083451449871063
secretary,0.12071426212787628
polyethylene,0.12046940624713898
speech,0.12023956328630447
handmaiden,0.12009740620851517
epidemiologist,0.12005292624235153
wheel,0.11981315165758133
feather,0.1197795495390892
rose,0.11966251581907272
headset,0.11957918107509613
worker,0.11931344121694565
culprit,0.11922435462474823
truth,0.11921922862529755
cellphone,0.11904878169298172
stripper,0.11852406710386276
offer,0.11813224107027054
tusk,0.11797081679105759
megaphone,0.1176464855670929
vegetation,0.11747899651527405
smokescreen,0.11728872358798981
condensation,0.11707539856433868
kinsman,0.11646200716495514
denominator,0.11628472059965134
hotel,0.11622481793165207
oilman,0.116205595433712
picket,0.11606892198324203
elevator,0.11602981388568878
cardinal,0.1160154864192009
jet,0.11597523093223572
looser,0.11594463884830475
bumper,0.11587345600128174
chest,0.11542236804962158
baroness,0.11505687981843948
taxis,0.11503187566995621
shooting,0.11477717757225037
congestion,0.11446642130613327
sportswoman,0.11422814428806305
audiotape,0.11413716524839401
door,0.1137421578168869
mouthpiece,0.11370071768760681
photograph,0.11358702927827835
trident,0.11342111974954605
foot,0.11335787922143936
sawmill,0.11334764957427979
president,0.11308042705059052
delegate,0.11303049325942993
hatchet,0.11289622634649277
needle,0.11278967559337616
temple,0.11214655637741089
staffer,0.11147084832191467
crossroads,0.11136199533939362
wetland,0.11125017702579498
bee,0.11104399710893631
thinker,0.11090480536222458
balloon,0.110867939889431
trekker,0.11084393411874771
plotter,0.11063579469919205
rider,0.11047498136758804
women,0.1101294606924057
camp,0.11001627147197723
accomplice,0.11000194400548935
water,0.10987100005149841
work,0.10984321683645248
execution,0.10974426567554474
road,0.10954177379608154
buttonhole,0.10948225110769272
gallery,0.10939191281795502
internet,0.1093543991446495
geyser,0.10920634120702744
placebo,0.10883370041847229
blind,0.10840605199337006
clock,0.108139269053936
blood,0.10805287957191467
sunglasses,0.10792141407728195
exorcist,0.10756015032529831
rioting,0.10735270380973816
photon,0.10723093152046204
lust,0.10679958760738373
scientist,0.10636771470308304
driving,0.10567818582057953
bishop,0.10517869144678116
harvester,0.1051543578505516
arch,0.10483982414007187
thundercloud,0.10452982038259506
reel,0.10363159328699112
neuroscientist,0.10341595858335495
dwarf,0.10315747559070587
locust,0.1031201034784317
nerve,0.10293184220790863
contender,0.1029149666428566
america,0.10250017046928406
firearm,0.10160554200410843
clutch,0.10153422504663467
crystalloid,0.10119553655385971
supervisor,0.10076843947172165
haze,0.1002875342965126
amplifier,0.09934240579605103
subsoil,0.09924311190843582
toxicologist,0.09917950630187988
window,0.09913809597492218
magic,0.09898771345615387
valve,0.09893206506967545
banking,0.0988815575838089
debtor,0.0988287702202797
alien,0.09863188862800598
computer,0.09798932820558548
contract,0.09751485288143158
stop,0.09748492389917374
gardner,0.09745302051305771
mask,0.09677598625421524
intern,0.09641684591770172
crack,0.09636592119932175
inks,0.09610430151224136
marksman,0.09600090980529785
country,0.09598620980978012
damper,0.0953516811132431
well,0.095054030418396
port,0.0950101986527443
tie,0.0948503315448761
boot,0.09436692297458649
podium,0.0937608852982521
maiden,0.09342034161090851
vessel,0.09338350594043732
bull,0.09308289736509323
manual,0.09307179600000381
countryman,0.0929858386516571
graphologist,0.092498779296875
violence,0.09228990226984024
magnetometer,0.09226033836603165
snapshot,0.09217940270900726
sharks,0.09193696081638336
handiwork,0.09161223471164703
monarch,0.0912420004606247
eyes,0.09044624865055084
cockpit,0.08996953815221786
excavation,0.08969355374574661
axes,0.08925553411245346
human,0.08887622505426407
sprayer,0.08863647282123566
cashbox,0.08827026188373566
poll,0.087876096367836
splinter,0.0875803604722023
quarters,0.08698070794343948
hook,0.08660075068473816
student,0.08627121150493622
driver,0.0862564817070961
mist,0.085875004529953
projector,0.08575233072042465
diver,0.08548683673143387
pawnshop,0.0853467658162117
shield,0.08523231744766235
shipwreck,0.08500739187002182
hand,0.08500110357999802
firefly,0.08443838357925415
plant,0.08435408025979996
search,0.0836373046040535
canal,0.08285267651081085
poster,0.08284424990415573
rainstorm,0.08268439769744873
location,0.08260604739189148
mob,0.08146196603775024
blemish,0.08095846325159073
controller,0.08080219477415085
valley,0.0802415981888771
fingerprint,0.07994233071804047
adjuster,0.07899218052625656
rigger,0.07888903468847275
heads,0.0788276419043541
tribe,0.07820378243923187
lock,0.07817135751247406
instrument,0.07775381207466125
factory,0.07730123400688171
stuntman,0.07650339603424072
anger,0.07626322656869888
thunder,0.07617738097906113
scruff,0.07529928535223007
affect,0.07500426471233368
statute,0.07450171560049057
sales,0.07447779923677444
coordinator,0.07446379959583282
female,0.0742361843585968
suite,0.07407340407371521
anchorage,0.07395225763320923
criminal,0.07307073473930359
treasury,0.07232829928398132
policeman,0.07222436368465424
throne,0.07203546911478043
crossfire,0.07174994051456451
arm,0.070925273001194
streaming,0.07060728967189789
tap,0.06930303573608398
pollen,0.06924642622470856
alarm,0.0686783716082573
introducer,0.06795356422662735
quarry,0.06703032553195953
fields,0.06696733832359314
oxygen,0.06673435866832733
salespeople,0.06633752584457397
engineer,0.06629657745361328
account,0.06547632068395615
resolution,0.06435434520244598
spillage,0.0625363364815712
expo,0.06200175732374191
fumes,0.061900485306978226
residency,0.06130814552307129
harpooner,0.05840567126870155
billiard,0.0583362802863121
path,0.05645211040973663
fair,0.05431775748729706
immunization,0.05403108522295952
pilot,0.053479649126529694
ship,0.053179074078798294
dislocation,0.05294352024793625
chairman,0.052862413227558136
evolution,0.05224413052201271
nail,0.052076175808906555
muzzle,0.05124292150139809
participant,0.051036883145570755
smelter,0.050455108284950256
scope,0.05042671784758568
dust,0.050330229103565216
candidate,0.05029677599668503
melanin,0.04988887906074524
employment,0.04973910376429558
roadblock,0.04818396642804146
headsman,0.04660376161336899
eyelash,0.046360619366168976
false,0.04590630531311035
slate,0.045844271779060364
spotlight,0.045220937579870224
baton,0.04476528987288475
member,0.04453163594007492
agency,0.04421177878975868
register,0.043693769723176956
spinout,0.0399864986538887
frame,0.039492808282375336
logjam,0.032744649797677994
record,0.03260872885584831
phantom,0.025848058983683586
shutter,0.0236047450453043
platform,0.022248858585953712
bureau,0.017763596028089523
mines,0.01749308593571186
holder,0.015814809128642082
lead,0.015314619988203049
principal,0.01474909670650959
conduct,0.004598352126777172
license,0.0006875074468553066
oakwood,0.0
castiron,0.0
tentmaker,0.0
darkmatter,0.0
griddlecakes,0.0
toiletpaper,0.0
plainclothesman,0.0
cowskin,0.0
carnee,0.0
fruiter,0.0
leakage,0.0
labredoodle,0.0
forepaw,0.0
thermograph,0.0
